Elias,1
"Duisburg, Friedrich Wilhelm Strasse 40, Wilhelm Lehmbruck Museum",3
imagination - landscape,3
Evil - beast,2
Cross Fell,1
"Fane, Georgiana, Lady",1
Rasputin,1
St Saturus,1
"Metal, glass, silkscreen print, fluorescent tube, electrical components, plastic, rubber, polyester, resin and paper",8
Caen stone,1
Tonbridge - non-specific,2
Azay-le-Rideau,1
"Washers, magnetic rods and chrome steel balls",1
beans,1
"Walker, Mrs John Hanson",4
"Conisbrough, Conisbrough Castle",2
Ariel,1
"book, Yeats, W.B., 'The Tower'",1
"Harris, James",2
Addingham,1
Teign Estuary,1
Christ debating in the Temple,2
"Wood, cardboard, textile, glass and canvas",3
Tournon,2
"Nayral, Jacques",1
foundling,1
amaryllis,1
"Batista y Zaldívar, Fulgencio",1
"Starr, Georgina",2
"Beirut, Burj El Murr building",1
"Whiteleaf, The Red Lion",1
Bob,1
"Beecham, Thomas, Sir",1
"Caversham, Caversham Park",1
"film: DeMille, Cecil B., 'The Ten Commandments'",2
"Lead, fibreglass and plaster",2
Portorino marble,1
Rosewood,3
"Piggott, Lester",1
"Garofalo, painting, 'Saint Augustine with the Holy Family...'",2
Blackgang Chine,1
ink and gouache on paper,1
"Dorn, Ed",1
fidelity - lizard,2
Beaulieu Abbey,1
"Pope, Anne, Lady",1
"Wood, formica and brass",2
"Pigment, varnish and graphite on paper",3
Brunig,2
"Goodwood, Goodwood Race Course",1
warmth - beeswax,2
"Thicknesse, Anne",1
Méry-sur-Oise,1
"Linnell, John",1
"Lissa, Battle, 13 Mar 1811",1
"Yarnton, St Bartholomew's Church",1
"Morland, Jacob",1
"de Montmorenci, Anna",1
Kenya,1
gerbera,1
Pakistan - green,2
"Caxton, William, 'Golden Legend'",1
"Bungay, Bungay Castle",1
"Samarra, Great Mosque",1
"Pringle, Christopher Nisbet",1
Bert,1
"Haggard, Henry Rider, Sir, 'She: A History of Adventure'",1
"Record deck, glitter, glove, safety pins, enamel button and beads",1
"Westlake, Philip",1
healer,1
"24 works on paper, ink",1
"Jay, Mary Arabella",1
porch,1
Monika,1
excitement,1
Tyrrhenian coast,2
Old Stockalper Hospice,1
Leucothea,1
"Crusades, 11th-13th c.",1
Ithaca,1
Herne Bay,1
simony,1
"Marx, Leonard, 'Chico'",1
"Dessau, Ferdinand-von-Schill-Strasse",2
Lignum Vitea,3
cold dark matter,1
Port-Villez,1
"4 hardboard walls, wooden platform, ceiling, tent, door, tram window, seat, table, books, 2 paintings, video and other m",1
"Winner, Gerd",1
Finchale Priory,1
"life, squandered - skull",1
Mosul,1
Mahogany and pynkado,3
Prince of Aquitaine,1
glass bell-jar,1
"Stoke Poges, St Giles's Church",1
"Lauchringen, Küssaberg",1
"Audio, stereo, headphones and 3 works on paper, printed papers",1
La Pierre Bécherelle,1
"East Grinstead, Sackville College",3
powder puff,1
"book, Oraquill, 'Madame Jane Junk and Joe'",1
porthole,1
"Redruth, Fore Street",2
Champagne,1
cornucopia,1
"Wyatt, M.C., sculpture, 'Duke of Wellington'",1
"'Kore', sculpture",1
Dowlais,1
Audio,1
Four Cardinal Virtues,1
"Lushington, Vernon, Mrs",1
Dornoch,1
Saint-Emilion,1
"Bate-Dudley, Henry, Bt, Rev.",1
Plant stems and bark on wood,1
"Boxted, All Saints Church",1
"Giambologna, sculpture, 'Fountain of the Ocean'",1
Place Fell,1
Courbevoie,1
"life, everlasting - evergreen tree",2
"Pinkney, Richard, print",1
"Titian (imitator), painting, 'A Concert'",1
"Aitchison, Craigie",1
Chioggia,1
"Plastic lids, card, metal film spool, photograph on card, Perspex and stainless steel screws on melanine fibreboard",1
"Mellish, Martha",1
"Morse, John South",2
"Viterbo, S. Francesco",1
Helsinki,1
"Boothby, Brooke, 7th Bt",1
"Fort Collins, Colorado State University",1
"film: Ulmer, Edgar G., 'The Man from Planet X'",1
"Lübeck, Sacred Heart Church",1
"Dublin, Municipal Gallery of Modern Art",2
prisoner of war camp,1
"Khakhar, Bhupen",1
"Zurbarán, Francisco de, painting, 'A Cup of Water and a Rose...'",1
"hymn: Midlane, Albert, 'There's a Friend for Little Children'",1
Icarus - winged globe,1
Bodenham,1
video tape,1
"Ffrangcon-Davies, Gwen",1
Croatia,2
wigwam,1
Black Brow,1
"Dostoevsky, Fyodor Mikhailovich, 'The Brothers Karamazov'",1
"Sarto, Andrea del, painting, 'The Madonna and Child...'",3
"Poissy, Church of Notre-Dame",1
"Duquesne, Abraham, Admiral",1
Birchington,1
"Verbitsky, Horacio",2
Birling Gap,1
stairwell,1
Santo Stefano d'Aveto,1
"Albert Embankment, St Thomas's Hospital",1
"Bertrann, General",1
"Madan, Penelope",1
impotence,2
Cheam,1
"Trier, Martinskloster",1
"Steen, Jan, painting, 'The Fat and the Lean Kitchen'",1
"Books, plaster, metal, light bulb and paint on canvas on board",1
"Schwitters, Kurt",1
Brugg,1
"Beaverbrook, Max Aitken, 1st Baron",1
"Heinlein, Robert",1
"Lethbridge, Jascinthia Ann / Frances Maria",3
"book, Blake, William, 'Songs of Innocence and Experience'",2
"Faith, Hope and Charity",1
"Kawanishi, Marsha",2
Menaggio,1
Bihar,1
"Spoerri, Daniel",1
"Wymondham, Wymondham Abbey",1
Mond,1
"Wax on glass and 3 works on paper, graphite, on board",1
"Cousins, Samuel",1
"Tenby, White's House",1
Villa Mondragone,1
Terpsichore - lyre,1
"Tyrrell, James, General",1
"Jensen, Jens Christian, 'Paul Wunderlich'",1
Küssnacht,1
croquet,1
catafalque,1
"Thomasson, Marjorie",1
"Glass, glue, wooden shelf and ink on paper",2
"book, Hewitt, C.R., 'The Wording of Police Charges'",2
manure,1
Sepia and charcoal on paper,1
Milan,1
"love, everlasting - ivy",1
"Ellis, Anna Maria",3
"Hardingstone, Eleanor Cross",1
Weldon Bridge,1
"Marinasco, S. Maria del Mare",1
"Beanbag, 8 headphones and video, 32 flat screens, colour and sound",1
"Leipzig, Salzmannstrasse",1
5 painted plaster busts on 5 painted wooden shelves,1
Mesenich,1
Pianura,1
Campocavallo,1
En Gedi,1
"McKendry, John",1
Rosthwaite Fell,1
Bahrain,1
grasshopper,1
"Singh, Amjer",1
"Donne, John",1
"Drake, John, Sir",1
Dye transfer on paper,1
"Margaret, Princess",1
"Harrogate, Prospect Gardens, The Terrace",1
Scarfskerry,1
"Coxe, Peter, 'The Social Day'",1
"Owen, painting, 'Mrs Robinson'",1
"Metal frame, plastic bag, fan heater, paper, 2 canvases and others materials",2
Bodmin Moor,1
Abbazia di San Cassiano,1
Tyndrum,1
Fishpond,1
Harham Ridge,1
"Cowper, William",5
"Renoir, Auguste, Mme",2
Shardeloes Park,1
Raven Crag,1
Crinan,1
"Aretino, Spinello, fresco",1
Rutherglen,1
"Euripides, 'Medea'",3
"Brunton, Mary, 'Self-Control'",2
"Beira, Grande Hotel",2
Leamington,1
Wraysholme Tower,1
"Sakura, Sakado 631, Kawamura Memorial Museum of Art",1
"Bonn, Dahlmannstrasse 2",1
"Stone, Frank, print, 'Cross Purposes'",1
National Gallery,1
"Witts, Sarah",3
Coxton Tower,1
"'Horse Tamers', sculpture",1
Phaëthon,1
Charlie,1
"Malines, Old Palais de Justice",1
tadpole,1
"Heath, Edward",2
"Bolzano, Runkelstein Castle",1
John Children,1
tree of life,1
"Zaragoza, Palacio de Sastago",1
Araunah,1
"Batty, Christopher",1
"St Gallen, Abbey Library",1
"Ford, Anne",2
Le Boulvé,1
Lot's wife - pillar of salt,1
"Walpole, Robin, Hon.",3
"Arbroath, Hospitalfield",1
catatonic,1
"Plywood, wood, plastic, metal, light bulbs, electrical components and motor",4
marginalization,1
"de Damhouder, Joos, 'Praxis Rerum Criminalium'",1
"Plato, 'Timaeus'",1
"Blâmont, Château de Blâmont",1
Cambodia,1
"Ballam, Susan",1
Gyges,1
Orlické hory,1
Lundy,1
"Kassell, Motzstrasse 3",1
Wilson,1
Greer,1
"Luynes, Château de Luynes",1
Leaded glass,1
Cowbridge,1
"'El Señor de la Preciosa Sangre', Santa Caterina, Mexico City,  sculpture",1
"4 aluminium pixel boxes with DMX control box, lighting system, electrical components and cables",1
"Sheridan, Richard Brinsley",2
Arcas,1
"Pozzo, Andrea",1
Kanpur,1
Al-Sudan,1
ash,2
Hassan Resa Khan,1
"Schlesinger, Peter",1
"Film, high definition, projection, colour and sound (stereo)",1
"Clock and 4 works on paper, photograph and printed paper",1
"Spender, Agnes Marie 'Inez'",2
"Gurney, Russell",1
Carpet,1
"Lowinsky, Thomas Esmond",3
St Herbert's Island,1
Nine Elms,1
"Carnegie, Gillian",1
mixing plant,1
"Grey, Elizabeth, Lady",2
"Brandt, Willy",2
"Ink, printed paper and graphite on paper",3
Mount Somma,2
"Laghi, Pio, Cardinal",1
multiculturism,1
Locarno,1
"book, 'Fighting the Traffic in Young Girls'",1
Saint-Laurent-d'Aigouze,1
"Blamey, Stephen",3
"Leonidas II, King of Sparta",1
Albion,1
Banbury,1
"Corton, St Bartholomew's Church",1
Jones,1
"Custance, Hambleton",1
"Litchfield, George Henry Lee, 3rd Earl of",2
"Manorbier, Manorbier Castle",1
"Ascot, Ascot Racecourse",1
Stromness,1
"Symonds, Katharine",2
Walltown Crags,1
"Cardboard, plywood and board",8
Ormonde Terrace,1
Llantwit Major,1
"3 works on paper, pastel, mounted onto aluminium",8
Roselle,1
Majendie,1
"Wittenberg, Schlossstrasse",2
Cox,1
aestheticism - lily,1
"Lyon, Cathedral of St Jean",1
"de Heulle, Mary",1
"Essen, Villa Hügel",1
Maisons-Lafitte,1
"Summers, Charlie",1
Luna,1
"Marchand, Miche",1
"Earth, polyvinyl acetate paint and gouache on paper",1
"Salesbury, Elizabeth",1
Sangüesa,1
Socrates,1
Antrim,1
Cetus,1
"Distel, Sacha",2
"Bensley, Robert",1
Dominican,3
"Bennett, Frances Ann",1
moose,1
"5 knives, 2 trains, metal and glass box",1
Fishguard Bay,2
rational knowledge - dividers and set square,1
"Textiles, wood, synthetic hair, feathers, walking stick, earrings, necklace, plastic cigar, fabric doll and other materi",3
"Theophile of Corte, Saint",1
"Kosuth, Joseph",1
Lérici,1
"boat, fishing, 'Sol del Venzia'",1
cuckoo,1
Torre di Matigge,1
"Berriedale, non-specific",3
Néron,1
"book, Odets, Clifford, 'Wating for Lefty'",1
"Halle, Fannina W., Dr",1
"Niceron, Jean-François",1
"Arp, Hans / Jean",1
Offset on paper,1
55 postcards on board,1
"Baden-Baden, Staatliche Kunsthalle",2
Slate on wooden base,1
"Waldberg, Patrick",1
Old Harry Rocks,1
Portreath,3
mutiny,1
"Boswell, James, 'Life of Johnson'",2
Semur-en-Brionnais,1
jackdaw,1
"41 photographs, colour, on paper, bench, tape player, headphone and audio",2
"Lievens, Jan, painting, 'The Visitation'",2
Milton Combe,2
Andance,1
Garabit Viaduct,1
Rocciamelone,1
Cossack,1
"pamphlet, 'Protect and Survive'",3
"Helmont, Frans Mercurius van",1
piety - lamp,2
Post-Reformation,1
Tartar,1
Leathley,1
Dozmary Pool,1
Toledo - non specific,1
Branson,1
Aigues-Mortes,1
"Perry, Grayson",1
"Henry, T. Charlton, Mrs",2
10 photo-etchings on paper,3
"Patkin, Izhar",1
community - sunflower seed,3
"film: Boorman, John, 'Deliverance'",2
"Llanara, Maes Gwyn Farm",1
"Gold paint, oil paint and acrylic paint on canvas",2
Gateholm Island,1
"de Madrazo, Cecilia",1
Hurley Bottom,1
"Toulouse-Lautrec, Henri de",1
"Soho, Berwick Street",2
"Sandwich, St Clement's Church",1
Geoffrey,1
Dungeon Ghyll,1
"Howard de Walden, Thomas Evelyn Scott-Ellis, 8th Baron",1
Sankt Anton am Arlberg,1
"Nicolas III, Pope",1
"Grpahite, varnish and watercolour on paper",1
"Langeais, Château de Langeais",1
"DuFeu, Paul",1
"Asimov, Isaac",1
"Mroué, Rabih",1
"Watts, June",1
"Weil, Simone, 'Gravity and Grace'",1
"opera: Britten, Benjamin, 'Peter Grimes'",2
gym mat,1
Le Lavandou,1
Ben Ledi,1
busker,1
Tonnelet Spring,1
"12 photographic prints, on paper mounted on board",2
"Brunsbuttel, Stadtgalerie",1
Mont Ventoux,1
"Natural earth materials, resin and wood on 3 fibreglass panels",1
Vétheuil,1
Lares,2
Pré Saint Didier,1
"Graves, Nancy",2
jellyfish,1
full stop,1
tug of war,1
Digswell,1
"Rye, Ypres Tower",1
"Justesen, Kirsten, sculpture,'Sculpture II'",1
Montecchio Vesponi,1
Eisenach,1
"Pope, Elizabeth, Lady",1
"Prior, Matthew",1
"Robertson, Thomas William, 'David Garrick'",1
Priam,1
"Hart, Steve",1
leg brace,1
Suez Canal,1
marigold,1
"Heddon Street 9, The Cave of the Golden Calf",1
"Wykham, Lord",1
"de Chirico, Giorgio, painting, 'The Painter's Family'",1
"Verdun, Battle, 1916",1
Malvolio,1
"Zambaco, Maria",1
"Hoare, Samuel, Sir",1
"Ward, James",1
thermal,1
"Sansovino, Jacopo, 'Bacchus'",1
Akaba,1
"Godstow, Godstow Abbey",1
cooper,1
"Blarney, Blarney Castle",1
"Falding / Fallding, Jane",1
"Dawson, David",2
"2 sofas, lamp, television, JFK mementos, tapestries, postcards, wallpaper, carpet and video, black and white and colour,",1
Riviera di Levante,1
"Sewing machine, wool and string",1
"Marble, ivory and bronze on marble base",3
"film: John, Ole, 'Beuys, Transsibirische'",2
"Regent Street, Café Royal",2
Machynlleth,1
Felix,1
"Gandhi, Mahatma",1
Saint-Nicolas-de-Port,1
togetherness - two circles,1
Wire and wire mesh in aluminium frame,2
Amroha,1
wheelwright,1
grandson,1
"Petersen, Britta",1
"Vestris, Marie-Auguste",1
"Fry, Roger",1
"Olson, Charles",1
"Sawai Madhavrao, Peshwa",1
poetry - Pegasus,1
Hippocrates,1
Mount Massicytus,1
"Greaves, Walter",4
"Scilingo, Adolfo",1
Lohmen,1
"Malaparte, Curzio",1
Bossum,1
"Canary Islands, Lanzarote",1
nawab,1
Lawford,1
"Wood, Plexiglas, fluorescent lights, printed paper and photographs on transparent paper",2
"Noonan, John Ford, 'Some Men Need Help'",1
"Young, Edward, 'Night Thoughts'",1
Neckerzimmern,1
'Antony and Cleopatra',1
Toilet paper roll and ink,1
"book, Jouve, Pierre Jean, 'Men of Europe, 1915'",1
"Muñoz, Juan",1
Beechen Cliff,1
Lido di Ostia,1
"Seymour, John, Dr",2
Zonderbeke,1
"Senlis, Senlis Cathedral",1
"Rycroft, Michael",1
"Montale, Eugenio",1
war - armour,1
"Buston, Lydia",1
"28 photographs, gelatin silver print on paper with dye and silver leaf on board",1
geyser,1
"d'Arcy, Martin, Father",1
Llan-y-Blodwell,1
"Brant, Isabella",1
Amanda,1
consulting room,1
Proverbs,3
Locmiquel,1
roth,1
"Enamel, gouache, varnish, cord and papier mâché on board",3
cash register,1
"Furini, Francesco, painting, 'Penitent Magdalene'",1
"Lamps, infrared sensors, carpet and painted wall",1
Farringford,1
"9 photographs, black and white, on paper mounted on board",3
Lyndhurst,1
Garn Fawr,1
Resin and steel,3
"Teniers, drawing",1
Dulwich - non-specific,1
Polychromed wood,2
Strathnaver,1
"Beaton, Cecil, photograph",2
"Tebay, Lune Bridge",1
Willow wood,2
"Pope, Alexander, 'The Rape of the Lock'",1
"MacNeice, Louis",1
Glen Varagill,1
Sirmione,1
"Canning, George",1
"Dodge, May",1
blow lamp,1
Mousehole,2
"27 photographs, colour, on paper mounted onto board",2
"book, Nansen, Peter, 'Marie'",1
"Bergés, Jorge, Dr",1
Thorsgill,1
"Judges, chapter 7",3
East Wind - flying figure,1
beachcombing,1
"Greenwell, Dora",1
"Aston, Richard, Lord",1
"Picart, Bernard, etching",1
"Palm tree and 40 works on fibreboard with clay, paint, shellac, adhesive, metal, palm fronds, fabric and paper",1
Staggia,1
"Yamawaki, Iwao",1
Pentelicon marble on wooden base,1
"Swedish-trained, working in Britain",1
"5 works on paper, graphite and chalk",3
"35 works on paper, gouache, acrylic, charcoal, graphite and chalk, on cardboard",1
"Wooden structure, 2 light bulbs and timer",1
biscuit,1
"Borlase, Anne",1
"Rome, Amphitheatrum Castrense",1
"Kafka, Franz, 'Metamorphosis'",2
Women's Land Army,2
Missolonghi,1
Ivory,1
Judea,1
"Gwynne-Jones, Allan",1
"Claudel, Paul",1
Feistritz Castle,1
"Beardsley, Mabel",2
"7 photographs, black and white and colour, on paper on hardboard",1
Heliogravure on paper,1
Teufelsküche,1
"10 works on paper, mud",1
"Scobel, Emily",1
"Zulu War, 1879",1
"Camberwell, Surrey Canal",4
Algiers,2
"Tanfield, Elizabeth, Lady",1
"Rye, Landgate",1
Powderham Castle,1
decoy duck,1
Meyzieu,1
Damon,1
Ease Gill Caves,1
"Malanga, Gerard",1
Tabboo!,1
Burnham Beeches,1
Browsholme Hall,1
"Burghclere, Sandham Memorial Chapel",1
"Goldschmidt, Hilde",1
"Sottsass, Ettore, furniture design,  'Carlton'",1
Bonsecours,1
"Belcher, James",1
"Fitzherbert, Maria",1
gamekeeper,1
"Leckie, Mary",2
Stenness,1
Oil paint on panel with mechanical counters,4530
nightingale,1
Bitham Lake,1
Portloe,1
"Kennett, Lilian",1
"Checketts, Michael",1
goal post,1
"Record sleeve, record, jaw bone and wood",1
Uny Lelant,1
Godshill,1
Fresco on plaster,1
Toronto - non-specific,1
"Tenby, St Mary's Church",1
Passy,1
Bowness-on-Windermere,1
"event: workshop, 'Robert McDowell for Joseph Beuys' 60th Birthday', Newcastle upon Thyme, 1981",1
turbine,1
gas cylinder,1
gnome,1
Castlemartin,1
"Ligonier, Lord",1
"Harold, King",1
"Greysolon, Daniel",1
"Glass, steel, silicone rubber, Formica, fibreboard, chair, ashtray, lighter and cigarettes",3
Alberich,1
slowness - iron,1
40 light emitting diode units and 10 tranformers,1
"Raper, Anne",1
paranoia,1
"Pélerin, Jean",1
Castel Madama,2
Eifel,1
"Lathbury, Marjorie",1
pomposity,1
"Henley, William Ernest",1
Milldale,1
Nives,1
"Stanton Harcourt, Pope's Tower",3
"Tickencote, St Peter and St Paul's Church",1
Fenwick,1
"book, Tweed, 'Boss'",1
"Swedenborg, Emanuel, 'Heaven and Hell'",1
"Calcutta, Grand Hotel",1
"Brampton, Henry Hawkins, 1st Baron",1
Moreton-Corbet,1
"Peach, Clement Blair",1
Bronze; with Nicholas Sloan,1
grisaille,1
Crabtree,1
"Donovan, Stephen, Midshipman",1
"Géricault, Théodore, painting,  'Portrait of a Mad Woman'",1
Tarentaise,1
Pisa with Leaning Tower upright,1
"Poniatowski, Jósef, Marshal",1
"Lister, Thomas Henry, 'Life and Administration of ... Clarendon'",3
Muttar il Hamoud min Beni Hassan,1
humanity - child resting in giant hand,1
Isabella,2
cider press,1
"Tin can, printed paper and excrement",1
"Latey, John",1
"Bude, Compass Point",1
Harvey family,1
"Lindow, Abigail",2
Erinna,1
Heligoland,1
River Windrush,1
Ebony Tarzan,1
"USA, Minnesota",1
"Edgehill, Battle, 23 Oct, 1643",1
Creusa,1
Zinc oxide and pastel on paper,1
Fascism - blonde woman,1
"Stowe, Boycot Pavilions",1
investiture,1
sulphur,1
Uttoxeter,1
"Anglo-Dutch war, 1781–84",1
"Dobson, Austin",2
Bowder Stone,1
"Slate, copper alloy and steel",1
Bad Sackingen,1
Blind Faith,1
"Davies, John",2
"Perugia, Piazza IV Novembre",2
Cray,1
Talaat Pasha,1
butter-making,1
"Ratoucheff, Andrew",1
"Haverfordwest, Haverfordwest Castle",1
"Blair, Colonel",1
Cedar,2
Mont-aux-Malades,1
"Cross, Derrick",1
"Lacquer, silkscreen ink, acrylic paint, beads, crayon, glass, aluminium glitter, resin on aluminium honeycomb panel",1
Delabole slate,1
Blair family,1
Péronne,1
falsehood - fighting figure,1
Tête du Colonney,1
"Ludwigschafen, Berliner Strasse 23, Wilhelm Hack Museum",1
"Wood, Perspex, clock case, tampons and human blood",3
"love, transient - fallen petals",1
"Rome, Arcus Argentariorum",2
"Cheney, Eastern Washington University",1
Coombe Hill,1
"Wortley, Anne",1
"Haacke, Hans, 'Condensation Cube'",1
"Snyders, Franz, painting",1
"Vignola, Jacopo",1
incense,1
Gill,1
"Allingham, William, 'The Music Maker, a Love Story ...'",1
"Tyler, William",3
Jake,1
"Betts, Rebecca",2
"Pellett, Thomas",1
"Ibsen, Henrik, 'A Doll's House'",1
"Villadossola, Church of San Bartolomeo",1
"'Madonna of Czestochowa', sculpture",1
"Auschwitz, Auschwitz concentration camp",1
Charenton-Le-Pont,1
Torre de Cornacchie,2
"Fahrer, Charles",1
"Anstruther, Janet, Lady",1
"Bauer, Wilfred, photograph",1
Lucius Junius Brutus,2
